BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION 
TQCB,2023-03-31,СберИОС269,RU000A101QT8,2.0,591550.0,91.0,91.1,91.1,91.1,,91.01,,91.0,650.0,90.79,90.81,,19510586.1,18992298.1,,2024-06-07,,0.0,,,0.01,0.4,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС272,RU000A101QV4,3.0,547840.0,91.3,91.31,91.31,91.31,,91.31,,91.3,600.0,91.15,91.15,,9387425.1,9387425.1,,2025-06-23,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Сбер Sb16R,RU000A101QW2,219.0,14528965.7,96.5,96.9,96.9,96.9,18.42,96.8,8.68,96.8,15009.0,96.8,96.8,,14528965.7,14528965.7,,2024-05-31,412.0,8.78,,,5.65,28.17,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС270,RU000A101QX0,4.0,1595850.0,85.0,85.5,85.5,85.5,,85.34,,85.0,1870.0,85.09,85.14,,5689450.0,3925700.0,,2025-06-25,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС273,RU000A101QY8,3.0,321268.0,103.3,103.31,103.3,103.3,,103.3,,103.3,311.0,103.22,103.22,,3603474.8,2307032.8,,2025-06-23,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Лента Б1P4,RU000A101R33,31.0,1759481.9,99.63,99.77,99.74,99.74,20.88,99.69,8.05,99.77,1765.0,99.69,99.69,,1759481.9,1759481.9,,2023-05-31,61.0,8.38,,,6.3,31.41,,2023-03-31,1000.0,SUR,,,7.4061,,RUB,3
TQCB,2023-03-31,МЕТАЛИНБ10,RU000A101R90,1.0,917.7,91.77,91.77,91.77,91.77,18.74,91.77,10.28,91.77,1.0,,93.25,,0.0,1242082.3,,2030-05-23,738.0,10.28,,,5.7,28.42,2025-05-29,2023-03-31,1000.0,SUR,,10.1762,,2025-06-03,RUB,3
TQCB,2023-03-31,РСетиЦП1P1,RU000A101RF5,22.0,250951.1,99.5,99.6,99.6,99.6,18.42,99.58,8.24,99.6,252.0,,99.59,,0.0,813645.0,,2023-06-02,63.0,8.37,,,5.65,28.17,,2023-03-31,1000.0,SUR,,,7.5869,,RUB,3
TQCB,2023-03-31,МБЭС 1P-02,RU000A101RJ7,29.0,1120334.5,95.01,95.6,95.13,95.14,18.52,95.43,10.94,95.07,1174.0,95.43,95.43,,1120334.5,1120334.5,,2030-06-03,420.0,10.64,,,6.2,30.92,2024-06-10,2023-03-31,1000.0,SUR,,10.7568,,2024-06-14,RUB,3
TQCB,2023-03-31,Казахст01,RU000A101RP4,195.0,4496057.0,98.2,98.79,98.78,98.78,1.33,98.68,8.28,98.79,4556.0,98.68,98.68,,4496057.0,4496057.0,,2023-09-20,173.0,8.51,,,5.4,26.93,,2023-03-31,1000.0,SUR,,,7.9632,,RUB,3
TQCB,2023-03-31,Казахст05,RU000A101RT6,44.0,1959161.7,93.23,94.28,94.11,94.11,19.47,94.05,9.88,93.23,2083.0,94.05,94.05,,1959161.7,1959161.7,,2026-06-22,1044.0,9.9,,,7.48,37.3,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Казахст07,RU000A101RV2,54.0,241059.2,86.23,86.79,86.42,86.42,1.62,86.4,10.71,86.79,279.0,,86.38,,0.0,501895.7,,2027-09-15,1419.0,10.72,,,6.55,32.66,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Казахст08,RU000A101RW0,77.0,315659.3,87.5,89.06,88.99,88.99,20.02,88.42,10.75,88.58,357.0,,88.59,,0.0,509412.5,,2028-06-19,1550.0,10.92,,,7.69,38.34,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Казахст11,RU000A101RZ3,216.0,2987018.6,79.7,80.33,79.96,79.96,1.73,79.95,11.31,80.33,3736.0,79.95,79.95,,2987018.6,2987018.6,,2030-09-11,2083.0,11.32,,,7.0,34.9,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Казахст12,RU000A101S08,16.0,24484.0,84.39,84.5,84.4,84.4,20.61,84.43,11.13,84.49,29.0,,84.28,,0.0,501462.8,,2031-06-16,2135.0,11.12,,,7.92,39.49,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Казахст13,RU000A101S16,51.0,572017.1,83.75,84.0,83.79,83.79,20.61,83.87,11.26,83.99,682.0,83.87,83.87,,572017.1,572017.1,,2031-06-16,2131.0,11.24,,,7.92,39.49,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС274,RU000A101S32,3.0,441580.0,83.3,83.6,83.6,83.6,,83.5,,83.3,530.0,83.3,83.29,,3318494.0,3068294.0,,2025-07-02,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РУСАБрБ2P1,RU000A101S81,32.0,851726.7,99.27,99.6,99.46,99.46,4.27,99.5,9.97,99.29,856.0,99.5,99.5,,851726.7,851726.7,,2030-05-28,67.0,9.72,,,6.5,16.21,2023-06-06,2023-03-31,1000.0,SUR,,9.0878,,2023-06-09,RUB,3
TQCB,2023-03-31,КировЗд1Р1,RU000A101S99,32.0,651049.0,99.27,100.0,100.0,100.0,6.25,99.85,9.8,99.63,652.0,99.85,99.85,,651049.0,651049.0,,2025-06-03,67.0,10.74,,,9.5,23.68,2023-06-06,2023-03-31,1000.0,SUR,,8.9361,,2023-06-09,RUB,3
TQCB,2023-03-31,ГТЛК 1P-18,RU000A101SC0,56.0,129722.2,88.0,88.84,88.37,88.37,4.94,88.25,11.88,88.84,147.0,,88.33,,0.0,500817.1,,2035-05-23,1291.0,11.92,,,7.84,19.55,2027-06-02,2023-03-31,1000.0,SUR,,11.8161,,2027-06-07,RUB,3
TQCB,2023-03-31,ГТЛК 1P-19,RU000A101SD8,52.0,188932.2,88.53,89.01,88.53,88.53,5.02,88.7,11.36,88.6,213.0,,88.41,,0.0,503947.6,,2035-05-23,1533.0,11.31,,,7.97,19.87,2028-05-31,2023-03-31,1000.0,SUR,,11.308,,2028-06-05,RUB,3
TQCB,2023-03-31,Роснфт2P10,RU000A101SF3,2.0,10455.8,95.0,95.58,95.0,95.0,3.65,95.05,8.6,95.58,11.0,,94.71,,0.0,636434.3,,2030-05-29,749.0,8.58,,,5.8,14.46,2025-06-04,2023-03-31,1000.0,SUR,,8.5152,,2025-06-09,RUB,3
TQCB,2023-03-31,ВТБ Б-1-78,RU000A101SJ5,13.0,561837.0,97.28,97.99,97.99,97.98,0.03,97.71,8.12,97.28,575.0,97.71,97.71,,561837.0,561837.0,,2023-07-07,98.0,9.32,,,0.01,0.05,,2023-03-31,1000.0,SUR,,7.8837,,2023-07-07,RUB,3
TQCB,2023-03-31,КАМАЗ БОП7,RU000A101SM9,37.0,916446.1,99.8,99.85,99.8,99.8,4.22,99.83,8.05,99.85,918.0,99.83,99.83,,916446.1,916446.1,,2023-06-07,68.0,7.87,,,6.7,16.7,,2023-03-31,1000.0,SUR,,,7.4565,,RUB,3
TQCB,2023-03-31,РЕСОЛизБП3,RU000A101ST4,24.0,814976.9,100.52,100.9,100.9,100.9,38.7,100.86,7.39,100.73,808.0,100.86,100.86,,814976.9,814976.9,,2023-06-08,69.0,7.61,,,12.5,62.33,,2023-03-31,1000.0,SUR,,,6.8599,,RUB,3
TQCB,2023-03-31,СберИОС265,RU000A101SW8,1.0,486587.7,102.01,102.01,102.01,102.01,,102.01,,102.01,477.0,,101.09,,0.0,7721584.6,,2025-06-18,,0.0,,,0.95,47.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС266,RU000A101SX6,1.0,1564072.0,101.3,101.3,101.3,101.3,,101.3,,101.3,1544.0,,100.75,,0.0,35695478.0,,2023-12-11,,0.0,,,1.2,42.0,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС279,RU000A101T23,1.0,891000.0,89.1,89.1,89.1,89.1,,89.1,,89.1,1000.0,88.98,88.98,,3972848.0,3972848.0,,2025-07-02,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС264,RU000A101T31,1.0,1475620.0,82.9,82.9,82.9,82.9,,82.9,,82.9,1780.0,82.6,82.62,,14704693.0,12476245.0,,2025-07-02,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,УрожайБО01,RU000A101TA2,11.0,386992.4,101.04,101.19,101.19,101.19,37.75,101.04,6.89,101.04,383.0,,101.03,,0.0,531430.0,,2023-06-15,76.0,7.66,,,13.0,64.82,,2023-03-31,1000.0,SUR,,,6.4448,,RUB,3
TQCB,2023-03-31,ВЭБ 1P-19,RU000A101TB0,27.0,259181.0,88.55,88.85,88.7,88.7,19.14,88.76,10.2,88.83,292.0,,88.78,,0.0,512282.2,,2027-06-10,1323.0,10.18,,,6.59,32.86,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РедСофт2P1,RU000A101TE4,28.0,288623.3,100.5,100.84,100.56,100.56,5.14,100.57,9.96,100.69,287.0,,100.55,,0.0,502726.3,,2023-06-15,76.0,9.91,,,12.5,31.16,,2023-03-31,1000.0,SUR,,,9.2088,,RUB,3
TQCB,2023-03-31,ВТБ Б-1-81,RU000A101TF1,2.0,18857.5,99.25,99.25,99.25,99.25,0.03,99.25,0.62,99.25,19.0,97.29,97.34,,1770668.2,770903.4,,2024-06-25,452.0,0.62,,,0.01,0.05,,2023-03-31,1000.0,SUR,,0.6195,,2024-06-25,RUB,3
TQCB,2023-03-31,ВТБ Б-1-82,RU000A101TG9,3.0,226719.9,110.01,119.0,119.0,119.0,0.03,114.51,-48.74,110.01,198.0,117.15,116.99,,777851.0,659851.0,,2023-07-07,98.0,-40.58,,,0.01,0.05,,2023-03-31,1000.0,SUR,,-47.6706,,2023-07-07,RUB,3
TQCB,2023-03-31,ЭТС 1Р02,RU000A101TR6,35.0,51301.71,100.51,100.78,100.64,100.64,1.08,100.59,9.19,100.78,170.0,,100.57,,0.0,517136.67,,2023-06-19,80.0,9.45,,,12.0,8.98,,2023-03-31,300.0,SUR,,,8.5443,,RUB,3
TQCB,2023-03-31,Джи-гр 1Р1,RU000A101TS4,73.0,259353.79,100.4,100.66,100.65,100.65,0.57,100.47,9.64,100.6,1721.0,,100.47,,0.0,562905.79,,2023-06-19,80.0,10.57,,,12.5,4.67,,2023-03-31,150.0,SUR,,,8.9478,,RUB,3
TQCB,2023-03-31,РЖД 1Б-01,RU000A101TT2,1.0,9005.0,90.05,90.05,90.05,90.05,17.59,90.05,12.12,90.05,10.0,,90.03,,0.0,8777050.0,,,752.0,12.12,,,6.55,32.66,2025-06-20,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Ульоб35002,RU000A101U61,25.0,105220.8,91.82,92.44,92.32,92.32,16.45,92.3,10.18,92.44,114.0,,92.16,,0.0,520681.0,,2027-06-25,890.0,10.19,,,6.6,32.91,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ХКФинБ1P4,RU000A101U79,263.0,4846183.8,98.35,99.54,99.36,99.36,1.44,98.88,10.86,99.54,4901.0,98.88,98.88,,4846183.8,4846183.8,,2023-06-23,84.0,13.3,,,7.5,18.7,,2023-03-31,1000.0,SUR,,,10.0595,,RUB,3
TQIR,2023-03-31,ЭлщитСтБП2,RU000A101UD4,113.0,933419.8,99.51,99.8,99.8,99.8,1.42,99.72,13.76,99.74,936.0,99.72,99.72,,933419.8,933419.8,,2025-06-23,719.0,13.81,,,13.0,32.41,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СвердлОбл7,RU000A101UG7,4.0,9561.9,95.56,95.99,95.56,95.56,0.64,95.62,9.38,95.99,10.0,,95.5,,0.0,16139638.8,,2025-06-28,517.0,9.33,,,5.8,14.46,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГЕНЕТИКБ01,RU000A101UL7,17.0,190529.0,102.93,103.0,102.93,102.93,1.53,102.99,12.32,103.0,185.0,,102.77,,0.0,508708.0,,2025-06-23,495.0,12.27,,,14.0,34.9,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ИКС5ФинP12,RU000A101UQ6,19.0,406264.9,97.72,99.35,99.35,99.35,14.55,99.33,8.64,98.68,409.0,,99.34,,0.0,524491.4,,2035-06-12,88.0,8.73,,,5.65,28.17,2023-06-27,2023-03-31,1000.0,SUR,,8.0548,,2023-06-30,RUB,3
TQCB,2023-03-31,БСК 1Р-02,RU000A101UR4,35.0,2480034.0,94.36,94.54,94.45,94.45,0.54,94.44,10.29,94.53,2626.0,94.44,94.44,,2480034.0,2480034.0,,2025-06-24,642.0,10.3,,,6.6,16.45,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Соц.разв02,RU000A101UW4,10.0,110717.82,104.53,105.8,105.79,105.79,25.91,105.78,13.55,105.7,148.0,,105.89,,0.0,519711.48,,2027-01-08,615.0,13.56,,,16.31,28.44,,2023-03-31,707.19,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС282,RU000A101UZ7,2.0,295239.0,82.7,82.7,82.7,82.7,,82.7,,82.7,357.0,82.3,82.35,,20833031.0,11530019.0,,2025-07-23,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС283,RU000A101V11,1.0,3657300.0,87.6,87.6,87.6,87.6,,87.6,,87.6,4175.0,87.33,87.43,,13627365.0,8408726.0,,2025-07-24,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВТБ Б-1-89,RU000A101V86,1.0,998.7,99.87,99.87,99.87,99.87,0.02,99.87,0.49,99.87,1.0,,96.82,,0.0,969144.8,,2023-07-11,102.0,0.49,,,0.01,0.05,,2023-03-31,1000.0,SUR,,0.4774,0.4765,2023-07-11,RUB,3
TQCB,2023-03-31,ВТБ Б-1-93,RU000A101VC4,1.0,2910.0,97.0,97.0,97.0,97.0,0.02,97.0,9.72,97.0,3.0,96.7,96.66,,1279399.3,1126139.3,,2023-08-01,123.0,9.72,,,0.01,0.05,,2023-03-31,1000.0,SUR,,9.4693,9.1868,2023-08-01,RUB,3
TQCB,2023-03-31,СберИОС286,RU000A101VK7,5.0,2816379.0,88.9,89.2,89.2,89.2,,89.15,,88.9,3159.0,88.98,89.01,,6113007.0,5660261.0,,2025-08-04,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС285,RU000A101VL5,5.0,40722.0,81.28,82.0,81.28,81.31,,81.44,,82.0,50.0,,80.55,,0.0,2536638.0,,2025-07-23,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ЭТС 1Р03,RU000A101VR2,8.0,168008.24,100.33,100.55,100.33,100.33,11.44,100.48,10.62,100.45,418.0,,100.37,,0.0,585740.12,,2023-07-04,70.0,9.75,,,12.0,11.97,,2023-03-31,400.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС276,RU000A101W28,2.0,4415008.0,95.6,95.61,95.6,95.6,,95.6,,95.61,4618.0,,94.89,,0.0,10630735.7,,2025-07-15,,0.0,,,1.1,55.0,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС277,RU000A101W36,1.0,842382.0,88.3,88.3,88.3,88.3,,88.3,,88.3,954.0,,88.04,,0.0,6647035.0,,2025-07-09,,0.0,,,1.1,55.0,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ЯрОбл35018,RU000A101WD0,3.0,79719.3,94.9,94.94,94.9,94.9,4.07,94.9,9.36,94.94,112.0,,94.86,,0.0,701473.21,,2026-05-24,628.0,9.36,,,6.0,11.22,,2023-03-31,750.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВЭБ 1P-21,RU000A101WF5,37.0,767642.5,99.05,99.3,99.28,99.28,11.01,99.18,8.35,99.1,774.0,99.18,99.18,,767642.5,767642.5,,2023-07-21,112.0,8.71,,,5.74,28.62,,2023-03-31,1000.0,SUR,,,7.8984,,RUB,3
TQCB,2023-03-31,СберИОС292,RU000A101WG3,5.0,2006340.0,96.0,96.6,96.6,96.6,,96.6,,96.0,2077.0,96.28,96.28,,3684690.0,3684690.0,,2025-08-04,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГИДРОМАШБ2,RU000A101WH1,12.0,87675.9,99.17,99.68,99.34,99.34,17.86,99.63,10.87,99.68,88.0,,99.45,,0.0,507214.8,,2030-07-02,102.0,9.7,,,8.15,40.64,2023-07-11,2023-03-31,1000.0,SUR,,10.2258,,2023-07-14,RUB,3
TQCB,2023-03-31,МосОб34014,RU000A101WL3,8.0,45021.3,95.75,96.37,95.86,95.86,12.6,95.79,9.38,96.37,47.0,,95.97,,0.0,641073.5,,2025-07-08,466.0,9.44,,,5.75,14.34,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РСХБ Б03RP,RU000A101WQ2,36.0,155847.0,99.15,99.39,99.31,99.31,4.03,99.27,8.3,99.16,157.0,,99.33,,0.0,507570.2,,2023-07-05,95.0,8.47,,,5.25,4.46,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС296,RU000A101WU4,3.0,741200.0,87.2,87.2,87.2,87.2,,87.2,,87.2,850.0,87.03,87.09,,2735413.0,2176421.0,,2025-08-07,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,СИЛ 1P02,RU000A101XB2,8.0,2040.85,99.62,103.9,101.81,101.81,1.04,101.84,-4.11,101.89,12.0,,,,0.0,0.0,,2023-07-05,51.0,-4.32,,,9.5,1.3,,2023-03-31,167.0,SUR,,,,,RUB,3
TQCB,2023-03-31,iMT_FREE01,RU000A101XD8,440.0,8881642.3,94.77,95.58,95.5,95.5,21.5,95.1,29.51,95.24,9339.0,95.1,95.1,,8881642.3,8881642.3,,2026-07-14,109.0,31.35,,,10.75,53.6,2023-07-18,2023-03-31,1000.0,SUR,,27.7693,,2023-07-21,RUB,3
TQCB,2023-03-31,СовкмЛ П02,RU000A101XE6,19.0,247503.44,99.69,100.15,99.99,99.99,5.28,99.96,6.8,99.69,619.0,,99.73,,0.0,574049.8,,2023-07-18,74.0,6.96,,,6.6,6.58,,2023-03-31,400.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Систем1P14,RU000A101XN7,38.0,796316.6,99.31,99.85,99.85,99.85,12.53,99.79,10.11,99.62,798.0,99.79,99.79,,796316.6,796316.6,,2030-07-10,19.0,11.61,,,6.35,15.83,2023-04-19,2023-03-31,1000.0,SUR,,6.6542,,2023-04-24,RUB,3
TQCB,2023-03-31,МОЭК БО1P4,RU000A101XS6,1.0,28753.5,99.15,99.15,99.15,99.15,11.44,99.15,8.94,99.15,29.0,,99.1,,0.0,500451.9,,2026-07-15,110.0,8.94,,,5.8,28.92,2023-07-19,2023-03-31,1000.0,SUR,,8.3015,,2023-07-24,RUB,3
TQCB,2023-03-31,ВТБ Б1-101,RU000A101XX6,1.0,10696.4,97.24,97.24,97.24,97.24,0.02,97.24,8.9,97.24,11.0,,96.9,,0.0,505842.4,,2023-08-01,123.0,8.9,,,0.01,0.05,,2023-03-31,1000.0,SUR,,8.6695,8.4317,2023-08-01,RUB,3
TQCB,2023-03-31,ВТБ Б1-107,RU000A101Y42,5.0,58055.0,94.51,95.99,95.99,95.77,,95.17,,94.51,61.0,,96.15,,0.0,1099019.3,,2023-08-29,,0.0,,,0.01,0.05,,2023-03-31,1000.0,SUR,,,,2023-08-29,RUB,3
TQCB,2023-03-31,ЛЕГЕНДА1P3,RU000A101YD6,40.0,3491270.3,100.79,100.91,100.91,100.91,19.6,100.9,11.19,100.79,3460.0,100.9,100.9,,3491270.3,3491270.3,,2023-08-07,126.0,11.22,,,13.5,33.66,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС298,RU000A101YG9,2.0,899800.0,81.8,81.8,81.8,81.8,,81.8,,81.8,1100.0,81.44,81.55,,8670427.0,4582843.0,,2025-08-21,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ПозТех-1Р1,RU000A101YV8,54.0,408230.4,100.51,100.82,100.79,100.79,10.24,100.67,7.39,100.71,811.0,,100.7,,0.0,517589.8,,2023-07-26,70.0,8.07,,,11.5,14.34,,2023-03-31,500.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СвердлОбл8,RU000A101Z17,9.0,16440.6,90.99,91.5,91.16,91.16,10.7,91.34,9.68,90.99,18.0,,91.24,,0.0,500906.0,,2027-07-29,1046.0,9.6,,,6.1,15.21,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,БалтЛизБП3,RU000A101Z66,60.0,170561.39,97.8,98.86,98.1,98.1,9.26,98.02,10.44,98.86,232.0,,98.06,,0.0,600880.34,,2024-07-26,244.0,10.58,,,7.15,13.37,,2023-03-31,750.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГПБ001P17P,RU000A101Z74,14.0,299917.0,97.65,97.86,97.71,97.71,9.46,97.69,8.94,97.72,307.0,,97.66,,0.0,686572.2,,2030-07-31,301.0,8.97,,,5.85,29.01,2024-01-31,2023-03-31,1000.0,SUR,,8.7076,,2024-02-05,RUB,3
TQCB,2023-03-31,ПочтаР1P10,RU000A101ZH4,6.0,31812.0,96.33,96.49,96.4,96.4,9.54,96.4,9.02,96.49,33.0,,96.46,,0.0,537271.8,,2030-07-23,471.0,9.02,,,5.9,29.42,2024-07-30,2023-03-31,1000.0,SUR,,8.906,,2024-08-02,RUB,3
TQCB,2023-03-31,СберИОС293,RU000A101ZQ5,1.0,462000.0,88.0,88.0,88.0,88.0,,88.0,,88.0,525.0,,86.75,,0.0,10283874.0,,2025-08-12,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС301,RU000A101ZR3,6.0,1823255.2,79.1,79.11,79.1,79.1,,79.1,,79.1,2305.0,78.94,79.01,,8308685.2,3950510.2,,2025-08-25,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС302,RU000A101ZS1,3.0,748435.0,82.7,82.7,82.7,82.7,,82.7,,82.7,905.0,82.54,82.58,,7854325.0,3729325.0,,2025-08-25,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС294,RU000A101ZV5,1.0,1251320.0,82.0,82.0,82.0,82.0,,82.0,,82.0,1526.0,,81.19,,0.0,15368240.0,,2025-08-12,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ЭНИКА 1Р01,RU000A102028,22.0,322804.6,103.63,104.0,103.63,103.63,28.11,103.8,11.96,103.64,311.0,,103.76,,0.0,511519.7,,2025-07-31,205.0,11.64,,,18.0,44.88,2023-11-02,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,МКБ П17,RU000A102044,2.0,91903.0,96.74,96.74,96.74,96.74,,96.74,,96.74,95.0,,96.73,,0.0,502041.5,,2023-08-07,,0.0,,,0.01,0.05,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,МКБ П18,RU000A102051,3.0,92870.5,96.74,96.75,96.74,96.74,,96.74,,96.75,96.0,96.74,96.74,,516591.7,500145.9,,2023-08-07,,0.0,,,0.01,0.05,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,ПЮДМ БО-П2,RU000A1020K7,53.0,1288434.0,100.0,102.0,101.84,101.84,8.22,101.45,13.11,101.01,127.0,101.45,101.45,,1288434.0,1288434.0,,2025-07-16,725.0,13.33,,,15.0,123.29,,2023-03-31,10000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СамарОбл15,RU000A1020L5,3.0,1959.3,93.3,93.3,93.3,93.3,5.78,93.3,9.29,93.3,3.0,,93.1,,0.0,572184.27,,2026-08-04,800.0,9.29,,,5.8,10.12,,2023-03-31,700.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ПКБ 1Р-01,RU000A1020S0,22.0,166834.02,100.7,100.9,100.73,100.73,5.94,100.83,10.03,100.87,496.0,,100.86,,0.0,728804.94,,2023-08-10,85.0,9.56,,,13.0,10.81,,2023-03-31,333.6,SUR,,,,,RUB,3
TQCB,2023-03-31,СветофорП2,RU000A1020W2,33.0,166444.11,101.52,101.75,101.52,101.53,14.79,101.61,11.36,101.55,182.0,,101.57,,0.0,573171.12,,2025-08-07,517.0,11.29,,,12.0,26.93,,2023-03-31,900.0,SUR,,,,,RUB,3
TQRD,2023-03-31,ЭБИС Б1P03,RU000A102101,85.0,6142.0,1.64,1.94,1.89,1.89,17.45,1.8,,1.66,342.0,,3.28,,0.0,500119.9,,2023-08-11,,0.0,,,13.0,32.41,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQRD,2023-03-31,ОРГрупп1Р3,RU000A1021B4,133.0,77061.4,3.31,3.59,3.54,3.54,7.88,3.42,,3.36,2252.0,,3.39,,0.0,500347.6,,2024-07-28,,0.0,,,11.5,9.45,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РВК-Ин1Р01,RU000A1021G3,9.0,3009056.2,93.7,94.01,93.7,93.7,8.82,93.8,12.67,93.87,3208.0,93.8,93.8,,3012826.0,3009998.6,,2030-08-06,482.0,12.58,,,7.15,35.65,2024-08-13,2023-03-31,1000.0,SUR,,12.5088,,2024-08-16,RUB,3
TQCB,2023-03-31,СберИОС305,RU000A1021M1,5.0,3859104.0,89.5,90.1,90.1,90.1,,90.08,,89.5,4284.0,89.8,89.82,,7613368.8,7121068.8,,2025-09-05,,0.0,,,0.01,0.5,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВитаЛ 1Р01,RU000A102200,103.0,752062.7,99.39,99.96,99.57,99.57,10.68,99.74,11.61,99.94,754.0,99.74,99.74,,752062.7,752062.7,,2024-08-19,141.0,11.11,,,10.0,24.93,2023-08-21,2023-03-31,1000.0,SUR,,4.7262,,2023-08-18,RUB,3
TQCB,2023-03-31,ТЕХЛиз 1P3,RU000A102234,161.0,710060.1,98.9,99.43,99.11,99.08,5.82,99.03,13.77,99.43,717.0,99.03,99.03,,710060.1,710060.1,,2025-07-31,690.0,13.82,,,12.5,10.27,,2023-03-31,1000.0,SUR,,,,,RUB,3
